1, plains, minecraft:plains, MONSTER, minecraft:spider, 30, 4, 4
4027, none, terralith:snowy_shield, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4028, swamp, terralith:ice_marsh, MONSTER, minecraft:spider, 30, 4, 4
4029, swamp, terralith:ice_marsh, MONSTER, minecraft:zombie, 30, 4, 4
4030, swamp, terralith:ice_marsh, MONSTER, minecraft:zombie_villager, 5, 1, 1
4031, swamp, terralith:ice_marsh, MONSTER, minecraft:skeleton, 30, 4, 4
4032, swamp, terralith:ice_marsh, MONSTER, minecraft:slime, 30, 4, 4
4033, swamp, terralith:ice_marsh, MONSTER, minecraft:enderman, 5, 1, 4
4034, swamp, terralith:ice_marsh, MONSTER, minecraft:witch, 5, 1, 1
4035, swamp, terralith:ice_marsh, MONSTER, minecraft:slime, 1, 1, 1
4036, swamp, terralith:ice_marsh, MONSTER, biomemakeover:decayed, 30, 1, 1
4037, swamp, terralith:ice_marsh, MONSTER, quark:toretoise, 30, 2, 4
4038, swamp, terralith:ice_marsh, MONSTER, quark:stoneling, 30, 1, 1
4039, swamp, terralith:ice_marsh, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
4040, swamp, terralith:ice_marsh, MONSTER, creeperoverhaul:swamp_creeper, 30, 2, 2
4041, swamp, terralith:ice_marsh, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
4042, swamp, terralith:ice_marsh, CREATURE, minecraft:frog, 18, 2, 5
4043, swamp, terralith:ice_marsh, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4044, swamp, terralith:ice_marsh, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4045, swamp, terralith:ice_marsh, CREATURE, environmental:slabfish, 16, 2, 4
4046, swamp, terralith:ice_marsh, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4047, swamp, terralith:ice_marsh, CREATURE, finsandtails:mudhorse, 4, 2, 3
4048, swamp, terralith:ice_marsh, CREATURE, finsandtails:wherble, 3, 2, 6
4049, swamp, terralith:ice_marsh, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4050, swamp, terralith:ice_marsh, AMBIENT, minecraft:bat, 10, 8, 8
4051, swamp, terralith:ice_marsh, AMBIENT, biomemakeover:lightning_bug, 20, 1, 1
4052, swamp, terralith:ice_marsh, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4053, swamp, terralith:ice_marsh, WATER_AMBIENT, finsandtails:swamp_mucker, 1, 2, 4
4054, swamp, terralith:ice_marsh, WATER_AMBIENT, finsandtails:flatback_sucker, 1, 1, 1
4055, none, terralith:lavender_valley, MONSTER, minecraft:spider, 30, 4, 4
4056, none, terralith:lavender_valley, MONSTER, minecraft:zombie, 30, 4, 4
4057, none, terralith:lavender_valley, MONSTER, minecraft:zombie_villager, 5, 1, 1
4058, none, terralith:lavender_valley, MONSTER, minecraft:skeleton, 30, 4, 4
4059, none, terralith:lavender_valley, MONSTER, minecraft:creeper, 30, 4, 4
4060, none, terralith:lavender_valley, MONSTER, minecraft:slime, 30, 4, 4
4061, none, terralith:lavender_valley, MONSTER, minecraft:enderman, 5, 1, 4
4062, none, terralith:lavender_valley, MONSTER, minecraft:witch, 5, 1, 1
4063, none, terralith:lavender_valley, MONSTER, quark:toretoise, 30, 2, 4
4064, none, terralith:lavender_valley, MONSTER, quark:stoneling, 30, 1, 1
4065, none, terralith:lavender_valley, CREATURE, minecraft:rabbit, 4, 2, 3
4066, none, terralith:lavender_valley, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4067, none, terralith:lavender_valley, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4068, none, terralith:lavender_valley, CREATURE, friendsandfoes:moobloom, 30, 2, 4
4069, none, terralith:lavender_valley, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4070, none, terralith:lavender_valley, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4071, none, terralith:lavender_valley, AMBIENT, minecraft:bat, 10, 8, 8
4072, none, terralith:lavender_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4073, nether, incendium:volcanic_deltas, MONSTER, minecraft:ghast, 30, 8, 8
4074, nether, incendium:volcanic_deltas, MONSTER, minecraft:magma_cube, 30, 2, 3
4075, nether, incendium:volcanic_deltas, MONSTER, minecraft:blaze, 20, 1, 1
4076, nether, incendium:volcanic_deltas, MONSTER, minecraft:zombified_piglin, 1, 1, 4
4077, nether, incendium:volcanic_deltas, CREATURE, minecraft:strider, 30, 1, 2
4078, nether, incendium:volcanic_deltas, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
4079, nether, incendium:volcanic_deltas, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
4080, nether, incendium:volcanic_deltas, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 3, 1, 2
4081, none, terralith:skylands, MONSTER, minecraft:spider, 30, 4, 4
4082, none, terralith:skylands, MONSTER, minecraft:zombie, 30, 4, 4
4083, none, terralith:skylands, MONSTER, minecraft:zombie_villager, 5, 1, 1
4084, none, terralith:skylands, MONSTER, minecraft:skeleton, 30, 4, 4
4085, none, terralith:skylands, MONSTER, minecraft:creeper, 30, 4, 4
4086, none, terralith:skylands, MONSTER, minecraft:slime, 30, 4, 4
4087, none, terralith:skylands, MONSTER, minecraft:enderman, 5, 1, 4
4088, none, terralith:skylands, MONSTER, minecraft:witch, 5, 1, 1
4089, none, terralith:skylands, MONSTER, minecraft:drowned, 5, 1, 1
4090, none, terralith:skylands, MONSTER, quark:toretoise, 30, 2, 4
4091, none, terralith:skylands, MONSTER, quark:stoneling, 30, 1, 1
4092, none, terralith:skylands, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4093, none, terralith:skylands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4094, none, terralith:skylands, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4095, none, terralith:skylands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4096, none, terralith:skylands, AMBIENT, minecraft:bat, 10, 8, 8
4097, none, terralith:skylands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4098, none, terralith:skylands, WATER_CREATURE, minecraft:squid, 10, 1, 4
4099, none, terralith:skylands, WATER_CREATURE, minecraft:dolphin, 1, 1, 2
4100, none, terralith:skylands, WATER_AMBIENT, minecraft:cod, 10, 3, 6
4101, taiga, terralith:forested_highlands, MONSTER, minecraft:spider, 30, 4, 4
4102, taiga, terralith:forested_highlands, MONSTER, minecraft:zombie, 30, 4, 4
4103, taiga, terralith:forested_highlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
4104, taiga, terralith:forested_highlands, MONSTER, minecraft:skeleton, 30, 4, 4
4105, taiga, terralith:forested_highlands, MONSTER, minecraft:slime, 30, 4, 4
4106, taiga, terralith:forested_highlands, MONSTER, minecraft:enderman, 5, 1, 4
4107, taiga, terralith:forested_highlands, MONSTER, minecraft:witch, 5, 1, 1
4108, taiga, terralith:forested_highlands, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
4109, taiga, terralith:forested_highlands, MONSTER, quark:toretoise, 30, 2, 4
4110, taiga, terralith:forested_highlands, MONSTER, quark:stoneling, 30, 1, 1
4111, taiga, terralith:forested_highlands, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
4112, taiga, terralith:forested_highlands, CREATURE, minecraft:horse, 5, 2, 6
4113, taiga, terralith:forested_highlands, CREATURE, minecraft:donkey, 1, 1, 3
4114, taiga, terralith:forested_highlands, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4115, taiga, terralith:forested_highlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4116, taiga, terralith:forested_highlands, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4117, taiga, terralith:forested_highlands, CREATURE, finsandtails:wherble, 3, 2, 6
4118, taiga, terralith:forested_highlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4119, taiga, terralith:forested_highlands, CREATURE, biomemakeover:rootling, 5, 2, 4
4120, taiga, terralith:forested_highlands, CREATURE, meadow:highland_cattle, 5, 1, 3
4121, taiga, terralith:forested_highlands, CREATURE, meadow:horned_sheep, 5, 1, 3
4122, taiga, terralith:forested_highlands, CREATURE, mythicmounts:direwolf, 20, 2, 4
4123, taiga, terralith:forested_highlands, AMBIENT, minecraft:bat, 10, 8, 8
4124, taiga, terralith:forested_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4125, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:spider, 30, 4, 4
4126, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:zombie, 30, 4, 4
4127, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
4128, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:skeleton, 30, 4, 4
4129, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:slime, 30, 4, 4
4130, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:enderman, 5, 1, 4
4131, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:witch, 5, 1, 1
4132, extreme_hills, terralith:rocky_mountains, MONSTER, quark:toretoise, 30, 2, 4
4133, extreme_hills, terralith:rocky_mountains, MONSTER, quark:stoneling, 30, 1, 1
4134, extreme_hills, terralith:rocky_mountains, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
4135, extreme_hills, terralith:rocky_mountains, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
4136, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4137, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4138, extreme_hills, terralith:rocky_mountains, CREATURE, quark:shiba, 30, 1, 3
4139, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4140, extreme_hills, terralith:rocky_mountains, CREATURE, finsandtails:wherble, 3, 2, 6
4141, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4142, extreme_hills, terralith:rocky_mountains, CREATURE, meadow:rocky_sheep, 5, 1, 3
4143, extreme_hills, terralith:rocky_mountains, CREATURE, meadow:highland_cattle, 5, 1, 3
4144, extreme_hills, terralith:rocky_mountains, CREATURE, meadow:horned_sheep, 5, 1, 3
4145, extreme_hills, terralith:rocky_mountains, AMBIENT, minecraft:bat, 10, 8, 8
4146, extreme_hills, terralith:rocky_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4147, forest, terralith:alpine_grove, MONSTER, minecraft:spider, 30, 4, 4
4148, forest, terralith:alpine_grove, MONSTER, minecraft:zombie, 30, 4, 4
4149, forest, terralith:alpine_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
4150, forest, terralith:alpine_grove, MONSTER, minecraft:skeleton, 30, 4, 4
4151, forest, terralith:alpine_grove, MONSTER, minecraft:slime, 30, 4, 4
4152, forest, terralith:alpine_grove, MONSTER, minecraft:enderman, 5, 1, 4
4153, forest, terralith:alpine_grove, MONSTER, minecraft:witch, 5, 1, 1
4154, forest, terralith:alpine_grove, MONSTER, quark:toretoise, 30, 2, 4
4155, forest, terralith:alpine_grove, MONSTER, quark:stoneling, 30, 1, 1
4156, forest, terralith:alpine_grove, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
4157, forest, terralith:alpine_grove, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
4158, forest, terralith:alpine_grove, CREATURE, minecraft:pig, 10, 8, 8
4159, forest, terralith:alpine_grove, CREATURE, minecraft:chicken, 10, 8, 8
4160, forest, terralith:alpine_grove, CREATURE, minecraft:wolf, 8, 4, 4
4161, forest, terralith:alpine_grove, CREATURE, minecraft:rabbit, 4, 2, 3
4162, forest, terralith:alpine_grove, CREATURE, minecraft:fox, 8, 2, 4
4163, forest, terralith:alpine_grove, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4164, forest, terralith:alpine_grove, CREATURE, environmental:deer, 16, 4, 4
4165, forest, terralith:alpine_grove, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4166, forest, terralith:alpine_grove, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
4167, forest, terralith:alpine_grove, CREATURE, crittersandcompanions:ferret, 3, 2, 3
4168, forest, terralith:alpine_grove, CREATURE, hexerei:crow, 20, 2, 5
4169, forest, terralith:alpine_grove, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4170, forest, terralith:alpine_grove, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
4171, forest, terralith:alpine_grove, CREATURE, finsandtails:wherble, 3, 2, 6
4172, forest, terralith:alpine_grove, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4173, forest, terralith:alpine_grove, CREATURE, meadow:brown_bear, 5, 1, 3
4174, forest, terralith:alpine_grove, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 1
4175, forest, terralith:alpine_grove, AMBIENT, minecraft:bat, 10, 8, 8
4176, forest, terralith:alpine_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4177, forest, terralith:alpine_grove, WATER_CREATURE, finsandtails:papa_wee, 5, 1, 2
4178, none, terralith:cave/andesite_caves, MONSTER, minecraft:spider, 30, 4, 4
4179, none, terralith:cave/andesite_caves, MONSTER, minecraft:zombie, 30, 4, 4
4180, none, terralith:cave/andesite_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
4181, none, terralith:cave/andesite_caves, MONSTER, minecraft:skeleton, 30, 4, 4
4182, none, terralith:cave/andesite_caves, MONSTER, minecraft:creeper, 30, 4, 4
4183, none, terralith:cave/andesite_caves, MONSTER, minecraft:slime, 30, 4, 4
4184, none, terralith:cave/andesite_caves, MONSTER, minecraft:enderman, 5, 1, 4
4185, none, terralith:cave/andesite_caves, MONSTER, minecraft:witch, 5, 1, 1
4186, none, terralith:cave/andesite_caves, MONSTER, quark:toretoise, 30, 2, 4
4187, none, terralith:cave/andesite_caves, MONSTER, quark:stoneling, 30, 1, 1
4188, none, terralith:cave/andesite_caves, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4189, none, terralith:cave/andesite_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4190, none, terralith:cave/andesite_caves, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4191, none, terralith:cave/andesite_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4192, none, terralith:cave/andesite_caves, AMBIENT, minecraft:bat, 10, 8, 8
4193, none, terralith:cave/andesite_caves, AMBIENT, mythicmounts:dragon, 10, 1, 1
4194, none, terralith:cave/andesite_caves, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
4195, none, terralith:cave/andesite_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4196, none, terralith:moonlight_valley, MONSTER, minecraft:spider, 30, 4, 4
4197, none, terralith:moonlight_valley, MONSTER, minecraft:zombie, 30, 4, 4
4198, none, terralith:moonlight_valley, MONSTER, minecraft:zombie_villager, 5, 1, 1
4199, none, terralith:moonlight_valley, MONSTER, minecraft:skeleton, 30, 4, 4
4200, none, terralith:moonlight_valley, MONSTER, minecraft:creeper, 30, 4, 4
4201, none, terralith:moonlight_valley, MONSTER, minecraft:slime, 30, 4, 4
4202, none, terralith:moonlight_valley, MONSTER, minecraft:enderman, 5, 1, 4
4203, none, terralith:moonlight_valley, MONSTER, minecraft:witch, 5, 1, 1
4204, none, terralith:moonlight_valley, MONSTER, quark:toretoise, 30, 2, 4
4205, none, terralith:moonlight_valley, MONSTER, quark:stoneling, 30, 1, 1
4206, none, terralith:moonlight_valley, CREATURE, minecraft:rabbit, 4, 2, 3
4207, none, terralith:moonlight_valley, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4208, none, terralith:moonlight_valley, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4209, none, terralith:moonlight_valley, CREATURE, friendsandfoes:moobloom, 30, 2, 4
4210, none, terralith:moonlight_valley, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4211, none, terralith:moonlight_valley, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4212, none, terralith:moonlight_valley, AMBIENT, minecraft:bat, 10, 8, 8
4213, none, terralith:moonlight_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4214, none, terralith:frozen_cliffs, MONSTER, minecraft:spider, 30, 4, 4
4215, none, terralith:frozen_cliffs, MONSTER, minecraft:zombie, 30, 4, 4
4216, none, terralith:frozen_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
4217, none, terralith:frozen_cliffs, MONSTER, minecraft:skeleton, 20, 4, 4
4218, none, terralith:frozen_cliffs, MONSTER, minecraft:creeper, 30, 4, 4
4219, none, terralith:frozen_cliffs, MONSTER, minecraft:slime, 30, 4, 4
4220, none, terralith:frozen_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
4221, none, terralith:frozen_cliffs, MONSTER, minecraft:witch, 5, 1, 1
4222, none, terralith:frozen_cliffs, MONSTER, minecraft:stray, 30, 4, 4
4223, none, terralith:frozen_cliffs, MONSTER, quark:toretoise, 30, 2, 4
4224, none, terralith:frozen_cliffs, MONSTER, quark:stoneling, 30, 1, 1
4225, none, terralith:frozen_cliffs, CREATURE, minecraft:rabbit, 10, 2, 3
4226, none, terralith:frozen_cliffs, CREATURE, minecraft:polar_bear, 1, 1, 2
4227, none, terralith:frozen_cliffs, CREATURE, biomemakeover:helmit_crab, 6, 2, 5
4228, none, terralith:frozen_cliffs, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4229, none, terralith:frozen_cliffs, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4230, none, terralith:frozen_cliffs, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4231, none, terralith:frozen_cliffs, CREATURE, finsandtails:wherble, 3, 2, 6
4232, none, terralith:frozen_cliffs, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4233, none, terralith:frozen_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
4234, none, terralith:frozen_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4235, none, terralith:fractured_savanna, MONSTER, minecraft:spider, 30, 4, 4
4236, none, terralith:fractured_savanna, MONSTER, minecraft:zombie, 30, 4, 4
4237, none, terralith:fractured_savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
4238, none, terralith:fractured_savanna, MONSTER, minecraft:skeleton, 30, 4, 4
4239, none, terralith:fractured_savanna, MONSTER, minecraft:slime, 30, 4, 4
4240, none, terralith:fractured_savanna, MONSTER, minecraft:enderman, 5, 1, 4
4241, none, terralith:fractured_savanna, MONSTER, minecraft:witch, 5, 1, 1
4242, none, terralith:fractured_savanna, MONSTER, quark:toretoise, 30, 2, 4
4243, none, terralith:fractured_savanna, MONSTER, quark:stoneling, 30, 1, 1
4244, none, terralith:fractured_savanna, MONSTER, creeperoverhaul:hills_creeper, 30, 2, 2
4245, none, terralith:fractured_savanna, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
4246, none, terralith:fractured_savanna, CREATURE, minecraft:horse, 1, 2, 6
4247, none, terralith:fractured_savanna, CREATURE, minecraft:donkey, 1, 1, 1
4248, none, terralith:fractured_savanna, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4249, none, terralith:fractured_savanna, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4250, none, terralith:fractured_savanna, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4251, none, terralith:fractured_savanna, CREATURE, finsandtails:siderol_whiskered_snail, 20, 1, 2
4252, none, terralith:fractured_savanna, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4253, none, terralith:fractured_savanna, CREATURE, environmental:yak, 8, 2, 4
4254, none, terralith:fractured_savanna, CREATURE, meadow:sunset_cow, 5, 1, 3
4255, none, terralith:fractured_savanna, AMBIENT, minecraft:bat, 10, 8, 8
4256, none, terralith:fractured_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4257, none, terralith:fractured_savanna, UNDERGROUND_WATER_CREATURE, minecraft:axolotl, 10, 4, 6
4258, plains, terralith:temperate_highlands, MONSTER, minecraft:spider, 30, 4, 4
4259, plains, terralith:temperate_highlands, MONSTER, minecraft:zombie, 30, 4, 4
4260, plains, terralith:temperate_highlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
4261, plains, terralith:temperate_highlands, MONSTER, minecraft:skeleton, 30, 4, 4
4262, plains, terralith:temperate_highlands, MONSTER, minecraft:creeper, 30, 4, 4
4263, plains, terralith:temperate_highlands, MONSTER, minecraft:slime, 30, 4, 4
4264, plains, terralith:temperate_highlands, MONSTER, minecraft:enderman, 5, 1, 4
4265, plains, terralith:temperate_highlands, MONSTER, minecraft:witch, 5, 1, 1
4266, plains, terralith:temperate_highlands, MONSTER, quark:toretoise, 30, 2, 4
4267, plains, terralith:temperate_highlands, MONSTER, quark:stoneling, 30, 1, 1
4268, plains, terralith:temperate_highlands, CREATURE, minecraft:horse, 5, 2, 6
4269, plains, terralith:temperate_highlands, CREATURE, minecraft:donkey, 1, 1, 3
4270, plains, terralith:temperate_highlands, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4271, plains, terralith:temperate_highlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4272, plains, terralith:temperate_highlands, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4273, plains, terralith:temperate_highlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4274, plains, terralith:temperate_highlands, CREATURE, meadow:cookie_cow, 5, 1, 3
4275, plains, terralith:temperate_highlands, CREATURE, meadow:highland_cattle, 5, 1, 3
4276, plains, terralith:temperate_highlands, CREATURE, meadow:cream_cow, 5, 1, 3
